date,website_traffic,conversion_rate,average_order_value,ad_spend,refund_rate,orders,revenue,new_customers,returning_customers,customer_acquisition_cost,gross_profit,profit_margin,revenue_growth_dod,orders_growth_dod,traffic_growth_dod,revenue_7d_avg,conversion_7d_avg,refund_rate_zscore,anomaly_refund,conv_rate_14d_mean,conv_rate_14d_std,conv_lower_bound,anomaly_conv_rate,ad_spend_14d_mean,ad_spend_14d_std,ad_upper_bound,anomaly_ad_spend,is_anomaly
2023-01-11,4948,0.0235,65.8,956.25,0.036,116,7632.29,82,34,11.66,4579.38,0.6,-0.364546682230463,-0.2266666666666666,-0.0382896015549076,9754.671428571428,0.0260142857142857,0.467302134008056,0,0.025627272727272724,0.0018033806636930027,0.021118821068040215,0,1001.3090909090909,72.7445539479823,1183.1704757790467,0,0
2023-01-12,4952,0.0267,68.6,1039.7,0.027,132,9055.48,87,45,11.95,5433.29,0.6,0.1864695916952841,0.1379310344827586,0.0008084074373484,9720.181428571426,0.0264714285714285,-0.4298327559553979,0,0.025716666666666665,0.001747118840383859,0.02134886956570702,0,1004.5083333333333,70.23903432155257,1180.1059191372146,0,0
2023-01-13,5097,0.0254,71.88,957.22,0.0293,129,9271.99,88,41,10.88,5563.2,0.6,0.0239092792430661,-0.0227272727272727,0.0292810985460421,9674.32142857143,0.0265285714285714,-0.20056495074251515,0,0.025692307692307695,0.0016750430534076515,0.021504700058788566,0,1000.8707692307692,68.5157606517822,1172.1601708602248,0,0
2023-01-14,3870,0.0294,75.13,979.53,0.0301,113,8489.74,74,39,13.24,5093.84,0.6,-0.0843670021214432,-0.1240310077519379,-0.24072984108299,9601.275714285714,0.0270142857142857,-0.12081962719020825,0,0.025957142857142856,0.0018899386582289198,0.021232296211570557,0,999.3464285714286,66.0744401422357,1164.532528927018,0,0
2023-01-15,3912,0.0234,77.59,1107.24,0.0261,91,7060.53,65,26,17.03,4236.32,0.6,-0.1683455559298635,-0.1946902654867256,0.0108527131782945,9217.145714285714,0.0263714285714285,-0.5195462449517431,0,0.0259,0.0019580209789085896,0.021004947552728526,0,1007.295,72.05812245360309,1187.4403061340076,0,0
2023-01-16,4949,0.0233,71.37,1002.83,0.0332,115,8207.7,84,31,11.94,4924.62,0.6,0.1624764713130602,0.2637362637362637,0.265081799591002,8818.358571428571,0.0258571428571428,0.1881935015749817,0,0.025750000000000002,0.0020761465784921384,0.020559633553769656,0,1007.157142857143,72.06519115234603,1187.320120738008,0,0
2023-01-17,4863,0.0238,75.93,1024.06,0.0294,115,8732.39,82,33,12.49,5239.43,0.6,0.0639265567698623,0.0,-0.0173772479288745,8350.017142857143,0.0250714285714285,-0.19059678529847682,0,0.025664285714285716,0.0021334721223168806,0.020330605408493515,0,1015.8942857142856,65.40894924823539,1179.4166588348742,0,0
2023-01-18,5132,0.0208,71.22,1057.51,0.0321,106,7549.65,72,34,14.69,4529.79,0.6,-0.13544287417305,-0.0782608695652173,0.0553156487764754,8338.211428571429,0.0246857142857142,0.07854368169055916,0,0.02535,0.0024997692201173594,0.019100576949706603,0,1016.5528571428571,65.80543096929718,1181.0664345661,0,0
2023-01-19,4892,0.0239,71.94,1039.62,0.0256,117,8417.26,85,32,12.23,5050.36,0.6,0.1149205592312228,0.1037735849056604,-0.0467653936087295,8247.037142857142,0.0242857142857142,-0.569387072171935,0,0.025378571428571427,0.0024791991794586754,0.019180573479924738,0,1017.91,66.09106619482863,1183.1376654870714,0,0
2023-01-20,4795,0.0235,67.97,1023.18,0.0278,112,7612.27,77,35,13.29,4567.36,0.6,-0.0956356343988423,-0.0427350427350426,-0.0198282910874897,8009.934285714286,0.0240142857142857,-0.350087432403091,0,0.025271428571428573,0.0025287359479600658,0.018949588701528408,0,1015.7071428571428,65.30418886653807,1178.967615023488,0,0
2023-01-21,4575,0.0253,70.38,1034.73,0.0336,115,8094.14,77,38,13.44,4856.48,0.6,0.0633017483615268,0.0267857142857141,-0.045881126173097,7953.42,0.0234285714285714,0.22806616335113497,0,0.025221428571428568,0.0025201277658174303,0.018921109156884993,0,1028.1785714285713,47.57212529932302,1147.108884676879,0,0
2023-01-22,4241,0.0257,68.24,1137.48,0.0281,108,7370.09,73,35,15.58,4422.05,0.6,-0.0894536047066149,-0.0608695652173912,-0.0730054644808743,7997.642857142857,0.0237571428571428,-0.32018293607097564,0,0.025064285714285713,0.002406276134437782,0.019048595378191258,0,1030.1278571428572,51.58124602225865,1159.0809721985038,0,0
2023-01-23,5104,0.0288,70.12,1015.25,0.0386,146,10237.61,100,46,10.15,6142.57,0.6,0.3890753030152956,0.3518518518518518,0.203489742985145,8287.630000000001,0.0245428571428571,0.7264744355530544,0,0.0252,0.0025660505421007166,0.018784873644748207,0,1031.2450000000001,51.035932402120636,1158.8348310053018,0,0
2023-01-24,4809,0.0269,80.27,1029.01,0.028,129,10354.6,90,39,11.43,6212.76,0.6,0.0114274718415723,-0.1164383561643835,-0.0577978056426332,8519.374285714286,0.0249857142857142,-0.330151101515014,0,0.025028571428571428,0.002341409362370835,0.019175048022644338,0,1028.8292857142858,50.21978363833622,1154.3787448101264,0,0
2023-01-25,4990,0.0238,70.25,1072.31,0.0311,118,8289.85,82,36,13.08,4973.91,0.6,-0.1994041295656037,-0.0852713178294574,0.0376377625285921,8625.117142857143,0.0254142857142857,-0.021137972749824378,0,0.02505,0.002327676292588151,0.019230809268529624,0,1037.1192857142858,46.77855285430316,1154.0656678500436,0,0
2023-01-26,5125,0.0232,88.16,1075.88,0.0347,118,10403.11,79,39,13.62,6241.86,0.6,0.2549213797595855,0.0,0.0270541082164328,8908.81,0.0253142857142857,0.3377159832355575,0,0.0248,0.002324782868272946,0.018988042829317636,0,1039.7035714285714,47.91760758878664,1159.497590400538,0,0
2023-01-27,4876,0.026,77.47,1080.78,0.0229,126,9760.79,91,35,11.88,5856.47,0.6,-0.0617430749074074,0.0677966101694915,-0.0485853658536585,9215.74142857143,0.0256714285714285,-0.8385275391609713,0,0.024842857142857142,0.0023421601750764796,0.018987456705165943,0,1048.5292857142856,42.64566953653971,1155.1434595556348,0,0
2023-01-28,4386,0.0224,75.92,1054.19,0.0212,98,7440.57,68,30,15.5,4464.34,0.6,-0.2377082182897082,-0.2222222222222222,-0.1004922067268252,9122.374285714286,0.0252571428571428,-1.0079863517096237,0,0.024342857142857142,0.002019411294912946,0.019294328905574774,0,1053.8621428571428,37.739473148368795,1148.2108257280647,0,0
2023-01-29,4195,0.0287,70.71,965.93,0.0224,120,8484.99,82,38,11.78,5090.99,0.6,0.1403682782367479,0.2244897959183673,-0.043547651618787,9281.645714285714,0.0256857142857142,-0.8883683663811632,0,0.02472142857142857,0.0023055713696737614,0.018957500147244167,0,1043.7685714285715,41.11150444586253,1146.5473325432279,0,0
2023-01-30,5061,0.0274,78.5,1105.57,0.0363,138,10833.21,99,39,11.17,6499.93,0.6,0.2767498842072884,0.1499999999999999,0.2064362336114422,9366.73142857143,0.0254857142857142,0.4972066303401713,0,0.02501428571428571,0.002370607563427617,0.01908776680571667,0,1051.107142857143,42.391499951426994,1157.0858927357103,0,0
2023-01-31,5003,0.0241,72.12,967.41,0.0272,120,8654.62,81,39,11.94,5192.77,0.6,-0.2011029048638398,-0.1304347826086956,-0.0114601857340446,9123.877142857144,0.0250857142857142,-0.4098964250673212,0,0.025035714285714283,0.002360119665433268,0.019135415122131114,0,1047.0607142857143,47.560442590986504,1165.9618207631806,0,0
2023-02-01,5498,0.0216,75.61,1040.68,0.0428,118,8921.99,78,40,13.34,5353.19,0.6,0.0308933263389956,-0.0166666666666667,0.0989406356186288,9214.182857142858,0.0247714285714285,1.1451373842026658,0,0.025092857142857142,0.00225711329790076,0.01945007389810524,0,1045.8585714285714,47.4886528725371,1164.5802036099142,0,0
2023-02-02,5129,0.0277,87.8,988.66,0.0272,142,12467.66,103,39,9.6,7480.6,0.6,0.3974079773682777,0.2033898305084744,-0.0671153146598763,9509.118571428571,0.0254142857142857,-0.4098964250673212,0,0.02536428571428571,0.0023299412811541792,0.019539432511400265,0,1042.2185714285713,49.895660649482664,1166.957723052278,0,0
2023-02-03,4924,0.0248,74.52,1023.99,0.0309,121,9016.88,89,32,11.51,5410.13,0.6,-0.2767784812867851,-0.147887323943662,-0.0399688048352505,9402.845714285711,0.0252428571428571,-0.041074303637901016,0,0.025457142857142855,0.002275188677117465,0.019769171164349193,0,1042.2764285714286,49.87235022568064,1166.9573041356302,0,0
2023-02-04,4504,0.0275,80.75,1044.46,0.0377,123,9931.8,84,39,12.43,5959.08,0.6,0.101467469900897,0.0165289256198346,-0.0852965069049552,9758.735714285713,0.0259714285714285,0.6367609465567085,0,0.025614285714285718,0.0023385916678657246,0.019767806544621406,0,1042.9714285714285,49.82687270897125,1167.5386103438566,0,0
2023-02-05,4100,0.0218,71.48,1044.91,0.04,89,6362.09,62,27,16.85,3817.25,0.6,-0.3594222598119172,-0.2764227642276422,-0.0896980461811722,9455.464285714286,0.0249857142857142,0.8660287517695915,0,0.025335714285714288,0.0025502962551458594,0.01895997364784964,0,1036.3592857142858,41.81932392204222,1140.9075955193914,0,0
2023-02-06,5190,0.0238,74.83,1050.77,0.0403,123,9203.48,83,40,12.66,5522.09,0.6,0.4466126697358885,0.3820224719101124,0.2658536585365854,9222.645714285714,0.0244714285714285,0.8959332481017068,0,0.024978571428571426,0.0023716850781438322,0.019049358733211848,0,1038.8964285714287,41.516515269346435,1142.687716744795,0,0
2023-02-07,4760,0.025,83.85,1111.18,0.036,119,9978.63,83,36,13.39,5987.18,0.6,0.0842235762993997,-0.0325203252032519,-0.0828516377649325,9411.79,0.0246,0.467302134008056,0,0.024842857142857142,0.002306750723658477,0.01907598033371095,0,1044.7657142857145,45.617108415809916,1158.8084853252392,0,0
2023-02-08,4890,0.0251,71.87,1054.0,0.0351,122,8767.55,84,38,12.55,5260.53,0.6,-0.1213673620527066,0.0252100840336133,0.0273109243697478,9389.727142857142,0.0251,0.3775886450117108,0,0.024935714285714287,0.002287627976363675,0.0192166443448051,0,1043.4578571428572,45.02529633927509,1156.0210979910448,0,0
2023-02-09,5200,0.0241,84.06,1019.94,0.033,125,10507.78,87,38,11.72,6304.67,0.6,0.1984853237221346,0.0245901639344261,0.0633946830265848,9109.744285714283,0.0245857142857142,0.16825717068690507,0,0.025,0.0022473916505071465,0.019381520873732135,0,1039.462142857143,44.40459005701833,1150.4736179996887,0,0
2023-02-10,5312,0.0262,78.54,1081.17,0.0339,139,10916.89,98,41,11.03,6550.13,0.6,0.0389340088962653,0.1120000000000001,0.0215384615384615,9381.174285714284,0.0247857142857142,0.2579706596832503,0,0.025014285714285715,0.0022548604401149996,0.019377134613998218,0,1039.49,44.43261812954688,1150.5715453238672,0,0
2023-02-11,4403,0.0229,72.19,1093.26,0.0272,100,7218.77,67,33,16.32,4331.26,0.6,-0.3387521537727319,-0.2805755395683453,-0.1711219879518072,8993.59857142857,0.0241285714285714,-0.4098964250673212,0,0.02505,0.002213854974056307,0.01951536256485923,0,1042.2807142857143,46.60095566274686,1158.7831034425815,0,0
2023-02-12,4349,0.0247,78.16,973.23,0.0259,107,8363.34,74,33,13.15,5018.0,0.6,0.1585547122293686,0.07,-0.0122643652055416,9279.49142857143,0.0245428571428571,-0.5394825758398201,0,0.024764285714285714,0.001948809160194284,0.019892262813800004,0,1042.8021428571428,45.71332160298571,1157.085446864607,0,0
2023-02-13,5116,0.0252,79.86,1065.31,0.03,129,10302.3,85,44,12.53,6181.38,0.6,0.2318403891268319,0.205607476635514,0.1763623821568176,9436.465714285716,0.0247428571428571,-0.13078779263424659,0,0.02460714285714286,0.0018031870442312763,0.02009917524656467,0,1039.9264285714287,42.62287623532005,1146.4836191597287,0,0
2023-02-14,4885,0.026,78.11,1071.32,0.0291,127,9919.85,87,40,12.31,5951.91,0.6,-0.0371227784087047,-0.0155038759689922,-0.0451524628616106,9428.06857142857,0.0248857142857142,-0.2205012816305918,0,0.024742857142857146,0.0018333300033269813,0.020159532134539693,0,1047.3485714285714,37.79795840175275,1141.8434674329533,0,0
2023-02-15,5041,0.0264,67.15,1022.21,0.0277,133,8930.8,92,41,11.11,5358.48,0.6,-0.0997041285906542,0.0472440944881888,0.0319344933469805,9451.39,0.0250714285714285,-0.36005559784712926,0,0.025085714285714288,0.0016388819560706834,0.020988509395537577,0,1046.0292857142856,38.36667653943057,1141.945977062862,0,0
2023-02-16,5097,0.0228,71.36,1106.7,0.0335,115,8206.9,81,34,13.66,4924.14,0.6,-0.0810565682805571,-0.1353383458646616,0.0111089069629042,9122.692857142858,0.0248857142857142,0.218097997907097,0,0.024735714285714284,0.001558898596819192,0.020838467793666306,0,1054.4607142857144,37.75475425269355,1148.8475999174482,0,0
2023-02-17,5405,0.0219,73.76,1031.23,0.0348,118,8703.96,83,35,12.42,5222.38,0.6,0.0605661090058364,0.0260869565217392,0.0604277025701394,8806.56,0.0242714285714285,0.34768414867959546,0,0.02452857142857143,0.001732685142256901,0.020196858572929178,0,1054.9778571428571,37.35272272612678,1148.359663958174,0,0
2023-02-18,4466,0.0276,74.63,1045.84,0.0304,123,9179.22,88,35,11.88,5507.53,0.6,0.0546027325493223,0.0423728813559323,-0.1737280296022201,9086.624285714284,0.0249428571428571,-0.09091513085809295,0,0.024535714285714282,0.0017460316072816062,0.020170635267510267,0,1055.0764285714286,37.32464201634511,1148.3880336122913,0,0
2023-02-19,4049,0.0257,78.1,1031.73,0.0374,103,8044.65,68,35,15.17,4826.79,0.6,-0.1236020053991515,-0.1626016260162601,-0.093372145096283,9041.097142857145,0.0250857142857142,0.6068564502245939,0,0.024814285714285712,0.0015791220261988572,0.02086648064878857,0,1054.135,37.76441869313936,1148.5460467328485,0,0
2023-02-20,5270,0.0235,75.89,1041.99,0.0243,123,9334.29,82,41,12.71,5600.57,0.6,0.1603102683149673,0.1941747572815533,0.301555939738207,8902.81,0.0248428571428571,-0.6989732229444342,0,0.024792857142857144,0.0015958910150345928,0.020803129605270664,0,1053.5078571428571,37.89726866118437,1148.251028795818,0,0
2023-02-21,5133,0.0281,68.32,987.22,0.029,144,9838.55,102,42,9.68,5903.13,0.6,0.0540223198550717,0.1707317073170731,-0.0259962049335863,8891.195714285714,0.0251428571428571,-0.2304694470746301,0,0.025014285714285715,0.0018254007538313114,0.020450783829707435,0,1044.6535714285715,37.86724312183723,1139.3216792331646,0,0
2023-02-22,5078,0.0252,76.9,970.85,0.0264,128,9843.33,84,44,11.56,5906.0,0.6,0.0004858439505821,-0.1111111111111111,-0.0107149814923046,9021.557142857142,0.0249714285714285,-0.4896417486196281,0,0.025021428571428573,0.0018259575239092738,0.02045653476165539,0,1038.7142857142858,42.5231386268853,1145.0221322814991,0,0
2023-02-23,5340,0.0274,78.05,1123.41,0.0207,146,11395.73,102,44,11.01,6837.44,0.6,0.1577108559806488,0.140625,0.0515951161874754,9477.104285714286,0.0256285714285714,-1.0578271789298157,0,0.025257142857142856,0.0019089724524402726,0.020484711726042173,0,1046.105,47.687281121586366,1165.3232028039658,0,0
2023-02-24,5428,0.0251,77.8,1002.16,0.0296,136,10580.66,91,45,11.01,6348.39,0.6,-0.0715241586102864,-0.0684931506849315,0.0164794007490636,9745.204285714284,0.0260857142857142,-0.17066045441039984,0,0.02517857142857143,0.0018897206026404964,0.02045426992197019,0,1040.4614285714285,47.89307672098528,1160.1941203738918,0,0
2023-02-25,4612,0.0291,80.4,995.76,0.0294,134,10774.12,98,36,10.16,6464.47,0.6,0.0182843036256719,-0.0147058823529411,-0.1503316138540898,9973.047142857144,0.0262999999999999,-0.19059678529847682,0,0.025621428571428573,0.0020355224509574065,0.020532622444035056,0,1033.497142857143,46.698887390562945,1150.2443613335504,0,0
2023-02-26,4262,0.0285,79.17,938.48,0.0376,121,9579.52,85,36,11.04,5747.71,0.6,-0.1108768047877692,-0.0970149253731342,-0.0758889852558543,10192.314285714285,0.0267,0.6267927811126704,0,0.02589285714285714,0.002153160212594245,0.02050995661137153,0,1031.015,50.88455527352691,1158.2263881838173,0,0
2023-02-27,5173,0.0245,77.3,1015.03,0.0332,126,9739.28,87,39,11.67,5843.57,0.6,0.0166772447888829,0.0413223140495868,0.2137494134209292,10250.17,0.0268428571428571,0.1881935015749817,0,0.025842857142857143,0.002178466039605456,0.020396692043843503,0,1027.4235714285714,50.045279283579134,1152.5367696375192,0,0
2023-02-28,5305,0.0269,74.65,981.65,0.0249,142,10600.18,102,40,9.62,6360.11,0.6,0.0883946246539784,0.1269841269841269,0.0255171080610863,10358.974285714285,0.0266714285714285,-0.639164230280204,0,0.025907142857142854,0.002196663303815508,0.020415484597604082,0,1021.0185714285715,49.732265313243396,1145.3492347116799,0,0
2023-03-01,5438,0.0263,66.7,1130.73,0.0393,142,9470.72,96,46,11.78,5682.43,0.6,-0.1065510208317218,0.0,0.0250706880301603,10305.744285714289,0.0268285714285714,0.7962515936613229,0,0.025900000000000003,0.0021950994370327583,0.020412251407418106,0,1028.77,57.744043848694936,1173.1301096217373,0,0
2023-03-02,5151,0.0277,77.15,1099.94,0.0361,142,10955.03,96,46,11.46,6573.02,0.6,0.1567262045546698,0.0,-0.052776756160353,10242.787142857142,0.0268714285714285,0.47727029945209465,0,0.02625,0.002048545450200813,0.021128636374497967,0,1028.287142857143,57.06655337661212,1170.9535262986733,0,0
2023-03-03,5214,0.0231,76.04,1015.87,0.0329,120,9124.61,80,40,12.7,5474.77,0.6,-0.1670848915977409,-0.1549295774647887,0.0122306348281886,10034.78,0.0265857142857142,0.1582890052428664,0,0.026335714285714285,0.0018698445607372477,0.021661102883871165,0,1027.19,57.153210152792276,1170.0730253819806,0,0
2023-03-04,4234,0.0264,76.36,1163.72,0.0289,111,8475.73,75,36,15.52,5085.44,0.6,-0.0711131763439754,-0.0749999999999999,-0.1879555044112005,9706.438571428573,0.0261999999999999,-0.24043761251866877,0,0.026250000000000002,0.0018346032897520984,0.021663491775619756,0,1035.6100000000001,67.80312643120634,1205.117816078016,0,0
2023-03-05,4220,0.0271,68.62,1101.01,0.0252,114,7822.25,79,35,13.94,4693.35,0.6,-0.0771001435864521,0.0270270270270269,-0.0033065658951346,9455.4,0.026,-0.6092597339480886,0,0.026350000000000002,0.0018404639883213367,0.02174884002919666,0,1040.5585714285714,69.99104336733623,1215.536179846912,0,0
2023-03-06,5426,0.0215,69.59,1036.51,0.0281,116,8072.99,82,34,12.64,4843.79,0.6,0.0320547157147879,0.0175438596491228,0.285781990521327,9217.358571428573,0.0255714285714285,-0.32018293607097564,0,0.026207142857142856,0.0021330600214117387,0.02087449280361351,0,1040.1671428571428,69.99774550529585,1215.1615066203824,0,0
2023-03-07,5539,0.0226,80.27,928.6,0.0354,125,10033.22,89,36,10.43,6019.93,0.6,0.2428133814113482,0.0775862068965518,0.0208256542572797,9136.364285714286,0.0249571428571428,0.4074931413438261,0,0.025814285714285713,0.002260312144154207,0.020163505353900196,0,1035.98,74.98424142137105,1223.4406035534275,0,0
2023-03-08,5257,0.0209,74.8,1168.94,0.0394,109,8153.44,72,37,16.24,4892.07,0.6,-0.1873556046812489,-0.128,-0.0509117169164109,8948.18142857143,0.0241857142857142,0.8062197591053609,0,0.025507142857142857,0.002614593448530556,0.018970659235816464,0,1050.1292857142857,80.25339038745527,1250.7627616829238,0,0
2023-03-09,5476,0.0245,78.41,985.74,0.0377,133,10428.2,92,41,10.71,6256.92,0.6,0.2789938970544949,0.2201834862385321,0.0416587407266502,8872.92,0.0237285714285714,0.6367609465567085,0,0.0253,0.002567548965902637,0.018881127585243407,0,1040.2957142857142,79.00828386113264,1237.8164239385458,0,0
2023-03-10,11087,0.0128,75.14,973.77,0.0276,141,10594.96,95,46,10.25,6356.98,0.6,0.0159912544830362,0.0601503759398496,1.0246530314097884,9082.97,0.0222571428571428,-0.3700237632911676,0,0.02442142857142857,0.004216301436353646,0.013880674980544454,1,1038.267857142857,80.41420800394106,1239.3033771527098,0,1
2023-03-11,8470,0.0118,75.15,1108.0,0.0244,100,7514.88,69,31,16.06,4508.93,0.6,-0.2907118101436908,-0.2907801418439716,-0.2360422115991701,8945.705714285714,0.0201714285714285,-0.6890050575003955,0,0.023185714285714285,0.005167480734638222,0.01026701244911873,0,1046.285,81.43878907120732,1249.8819726780184,0,0
2023-03-12,9292,0.0119,79.69,1179.68,0.0307,110,8766.06,82,28,14.39,5259.63,0.6,0.1664936765457332,0.1,0.0970484061393153,9080.535714285714,0.018,-0.06101063452597765,0,0.022,0.005728337119430577,0.007679157201423556,0,1063.5135714285714,82.38575741428383,1269.477964964281,0,0
2023-03-13,10103,0.0126,72.42,1127.73,0.0212,126,9124.89,88,38,12.82,5474.94,0.6,0.0409340114030705,0.1454545454545455,0.0872793801119242,9230.807142857142,0.0167285714285714,-1.0079863517096237,0,0.02115,0.0061928929489313105,0.0056677676276717225,0,1071.5635714285713,82.78899375076178,1278.5360558054758,0,0
2023-03-14,10867,0.0072,75.48,1087.54,0.0316,78,5887.49,56,22,19.42,3532.49,0.6,-0.3547878385383275,-0.3809523809523809,0.0756211026427793,8638.56,0.0145285714285714,0.028702854470367908,0,0.019742857142857145,0.0069746479685869715,0.0023062372213897148,0,1079.1271428571429,78.67758779969009,1275.821112356368,0,0
2023-03-15,5613,0.0216,72.69,1089.9,0.0293,121,8795.32,89,32,12.25,5277.19,0.6,0.4938997773244626,0.5512820512820513,-0.4834821017760191,8730.257142857143,0.0146285714285714,-0.20056495074251515,0,0.019407142857142852,0.006744053139414964,0.0025470100086054416,0,1076.2107142857144,77.36339747374882,1269.6192079700863,0,0
2023-03-16,4780,0.0249,72.83,1103.66,0.0277,118,8593.65,85,33,12.98,5156.19,0.6,-0.0229292396410818,-0.024793388429752,-0.1484054872617138,8468.17857142857,0.0146857142857142,-0.36005559784712926,0,0.019207142857142857,0.00651689688846963,0.0029149006359687826,0,1076.4764285714286,77.45749917581483,1270.1201765109658,0,0
2023-03-17,5473,0.0258,73.45,1099.76,0.022,141,10357.03,97,44,11.34,6214.22,0.6,0.205195696822654,0.194915254237288,0.144979079497908,8434.18857142857,0.0165428571428571,-0.9282410281573169,0,0.0194,0.006678899034099288,0.0027027524147517808,0,1082.4685714285715,75.63166765084762,1271.5477405556906,0,0
2023-03-18,4530,0.0249,76.11,1076.7,0.0326,112,8524.39,75,37,14.36,5114.64,0.6,-0.1769464798306079,-0.2056737588652482,-0.1723003837018089,8578.404285714285,0.0184142857142857,0.1283845089107511,0,0.019292857142857143,0.00656909597874944,0.002870117195983544,0,1076.252857142857,71.92545782625515,1256.0665017084948,0,0
2023-03-19,4457,0.0209,72.61,1068.67,0.0273,93,6752.38,65,28,16.44,4051.43,0.6,-0.2078752849177477,-0.1696428571428571,-0.0161147902869757,8290.735714285714,0.0197,-0.39992825962328254,0,0.01885,0.006200961463912122,0.003347596340219694,0,1073.942857142857,71.5877124639704,1252.9121383027832,0,0
2023-03-20,5339,0.0248,81.28,1061.16,0.0242,132,10728.8,90,42,11.79,6437.28,0.6,0.5888916204360535,0.4193548387096775,0.197890958043527,8519.865714285714,0.0214428571428571,-0.7089413883884725,0,0.019085714285714286,0.006369863800362211,0.003161054784808756,0,1075.7035714285714,70.89601731323874,1252.9436147116683,0,0
2023-03-21,4928,0.0224,70.53,1027.41,0.0156,110,7757.97,73,37,14.07,4654.78,0.6,-0.2769023562746998,-0.1666666666666666,-0.0769807079977523,8787.077142857142,0.0236142857142857,-1.5662036165757731,0,0.019071428571428573,0.006361594934439806,0.0031674412353290583,0,1082.7614285714287,59.05447939202966,1230.397627051503,0,0
2023-03-22,5285,0.0263,74.07,1051.9,0.0299,139,10295.12,97,42,10.84,6177.07,0.6,0.3270378720206446,0.2636363636363636,0.0724431818181818,9001.334285714285,0.0242857142857142,-0.1407559580782849,0,0.01945714285714286,0.006638664634688833,0.0028604812704207776,0,1074.4014285714286,53.98278726482218,1209.358396733484,0,0
2023-03-23,5405,0.0257,72.8,982.11,0.0389,139,10119.39,98,41,10.02,6071.63,0.6,-0.0170692522282402,0.0,0.0227057710501419,9219.297142857144,0.0244,0.756378931885169,0,0.019542857142857143,0.006716078787932314,0.0027526601730263577,0,1074.142142857143,54.448108560574475,1210.2624142585792,0,0
